"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "X31" "X32" "X33" "X34" "X35" "X36" "X37" "X38" "X39" "X40" "X41" "X42" "X43" "X44" "X45" "X46" "X47" "X48" "X49" "X50" "y"
"11" 5.29748314060271 4.14987771771848 0.716192077379674 1.8946018978022 8.03441957570612 2.48961275210604 3.20782155962661 5.96831277012825 0.285074154380709 9.67832158552483 0.022120529320091 4.0337678603828 3.97101813694462 7.64173821313307 8.91955310944468 4.788454528898 3.29748598160222 3.17036919062957 1.45202524028718 9.4998100749217 3.70178774972138 2.02873634865833 -0.463918056868579 0.280694970882048 3.83577131455369 0.768867808871086 2.5887904374268 0.715236521150334 1.531900896232 1.08843274921807 -1.24948857156646 2.37245233926683 0.212913605426818 -1.95034303984291 0.223081293568253 0.624010536800726 -1.61391473197743 -0.164669873132994 -0.722179382358856 0.755387547534937 0.0257895617652398 -0.973786360386855 0.136916526330695 0.0103925301259923 -0.0095736620273188 2 5 8 2 6 3
"12" 3.19774052361026 6.65180952753872 3.01604288630188 0.108031872659922 5.56079823058099 7.10837265010923 6.52385249501094 2.53440894884989 4.47402097284794 4.53502075746655 4.57245925907046 2.06355177331716 4.99060242203996 6.88028962817043 0.0655036512762308 4.25877777393907 5.15458317473531 3.9382249256596 5.91590129770339 7.37615324556828 3.17385487410418 1.2962880073564 3.13677316350805 0.0816944114047425 1.32064681874137 2.50347204182834 0.240165541267758 2.24191989893709 -0.00715413008338261 0.524865983145053 4.41839075569444 0.538099930055333 -0.623399843945116 0.0188846371194589 1.09646566337762 -1.76392246691338 1.69159837160425 -0.532259085817595 0.550675027066619 4.4767972649718 1.03098187856055 3.05622743449307 -4.07430957985569 2.12047042176394 -0.0945321557654133 2 1 3 1 3 2
"13" 8.00084467511624 5.96317894058302 4.03662699507549 2.9138525784947 1.84418348828331 1.76354974508286 5.41806167457253 7.1571415476501 3.43931686831638 8.18857666105032 4.49193588458002 8.61453782534227 1.09638567548245 0.0709376367740333 8.03441636729985 2.3858824535273 9.65442129410803 8.38516829768196 6.62770886206999 6.23238174943253 0.596621231219207 -0.645299333661603 -1.81161255054448 4.05938808734422 2.60622126263364 0.959369896888443 4.20388820198823 1.63083021236572 2.77764560000717 -1.6192046519253 -4.06559880002308 -0.112032928185507 0.236792708660688 -2.26359203708688 -0.687447618792275 -0.0834236007271344 1.76308122398814 -0.165221978415858 0.506413706711383 1.9333081013445 0.539581009837519 2.8486353195833 2.81414856579894 0.801745314266517 1.02464396851201 4 3 2 4 5 3
"14" 0.945739776361734 2.23137552617118 2.96489444328472 0.242947482038289 5.966909120325 7.98065491952002 8.10870056273416 9.75204930175096 0.951527981087565 6.03241927456111 4.03957304777578 8.99574333336204 4.19586965348572 3.74360834946856 2.18710111454129 7.58231573272496 8.20659912889823 0.762842802796513 0.775623223744333 8.78000205848366 1.67927924411427 4.48952739993213 2.1181330455141 7.32970828267474 0.586759330060935 1.63275111071922 0.485344935195213 1.05511629992351 -0.551246275289748 1.35546364101031 4.19477801895028 -0.174619350734324 -5.07326959079722 0.203635482278939 2.03735905914884 0.0390006379424584 2.90463344963204 -1.69010421858501 2.40581107347999 3.23801363464636 1.69165779519705 -1.57841687273031 -2.72091690109171 0.0461506398089275 -1.23116983140622 2 4 0 3 2 2
"15" 6.8280773726292 8.76981413690373 8.04703771835193 8.90526660718024 2.61414955835789 3.59160276129842 0.0210700742900372 8.59309926629066 7.03511339146644 6.58631996717304 1.27788027282804 1.15967437624931 6.54691949486732 2.04239005222917 9.41487357253209 1.23735353816301 3.40839574579149 9.45158675778657 9.89511008141562 9.45094484137371 4.74007912695989 4.86104823903327 -2.18173803021718 1.40919207912184 0.0516600393377079 -0.474966078274889 -0.316959187212243 3.12579059349925 2.04299218224167 -0.671260461002539 -7.36024062559157 2.52185029112097 0.407775915663641 2.04915375752024 -0.48059507678942 -1.14871119899292 1.25962680174259 -1.08801263373376 2.66424451923847 0.253436694445735 1.03302111290759 3.5915780672194 -2.95217179160824 0.0793981197165632 -1.89308596629494 8 4 5 6 7 3
"16" 5.95055918674916 9.09315461292863 4.903711208608 9.70429392531514 0.474206595681608 7.00716321123764 5.9608942666091 1.06523946160451 0.02900755032897 6.63055645534769 8.20020852610469 0.772939657326788 9.30382397025824 5.44507192680612 8.83080261293799 7.79909930890426 3.05029249284416 6.76670878427103 3.89372134814039 6.97862731525674 -3.10017372637343 0.97643899816462 2.73252282766494 1.99061906432907 0.780604201491937 1.51878088932267 4.30527947918462 1.02195099063743 -1.17644144263056 -2.00696497801019 1.28736540384855 3.40375678107007 0.337713361615518 2.73938222854835 -1.4124011121409 -0.141354335460067 0.0843948258009611 3.42591528683917 -0.102882595933115 1.26944726014158 0.698808496443871 0.081082219642946 -0.382043807865284 -0.575202765304488 5.37589800425227 4 8 6 2 5 1
"17" 3.9290807209909 2.34427868155763 3.72057844186202 8.08373652165756 5.39730216376483 3.4077447024174 6.47886106278747 0.721709465142339 3.98266231874004 9.26982096629217 6.95999803487211 6.09028764534742 2.43245155317709 5.2675402443856 6.54998407699168 5.15655135270208 4.71416328568012 0.224817669950426 1.41401597997174 9.69902738928795 1.53531402681746 6.00319009810653 -1.12427673010434 2.20323026903586 3.27600242416711 0.0798279782562632 -1.08004273299006 -0.0739265449088542 -0.102426650717376 0.0306262007676649 1.83670146714493 5.4001457773684 2.16482892450381 2.17798297286428 1.73454984285028 -0.59931661707081 0.695467289653563 2.78034357363672 1.53231698336861 1.21066523325814 1.16246222263277 -5.64709798814593 0.161014927327233 0.0307285981388164 -4.01678767483397 4 3 3 1 2 2
"18" 0.0464275619015098 0.0598305207677186 5.35117184976116 1.07992180157453 7.07017670152709 7.00662608025596 5.0257907458581 2.75028158212081 0.34709159983322 8.12053793575615 0.400643667671829 4.07226406736299 4.54511441523209 7.70455152494833 3.1365919765085 9.35094119049609 6.10353328054771 5.87089301785454 6.1523799248971 6.11772587290034 -0.751109707086744 -1.17478175043285 -2.52094660542994 0.219969438478795 -1.00938440334949 -0.0551046772393322 -1.57445222421356 0.642879608812864 -3.68934655715345 -1.1375942269513 0.943118571575048 -2.37219957859454 1.21840738468731 1.22904342612237 -0.997964050995103 1.61519510791874 1.11815851758865 0.198629586707745 0.459285422008297 1.21792724143341 -0.860029686241994 -0.591411370388812 -0.988287498450213 0.292632692199636 1.45998909360267 3 4 5 3 3 3
"19" 7.34296105336398 0.339469306636602 5.33201518235728 5.95492808846757 1.75385273061693 7.09542758530006 6.73319861060008 6.5414402843453 4.37447392148897 4.0640533901751 2.70179398125038 8.38919675210491 6.3998149917461 0.436793034896255 0.350588760338724 5.33142552245408 5.22452000994235 2.89806556887925 9.23597750021145 4.02376915793866 -3.94746470606012 -1.71668647924424 3.73201000124585 -0.986752692302963 1.40966348925219 -0.348800162574228 0.218349140807357 0.762322989749285 1.37783806627039 1.02925674548824 1.18319191822191 2.73747204979949 -2.39580513621099 1.26815794870444 -0.819780987660141 -0.383879328139171 0.341063111953182 2.25105764583878 -1.15656970766525 -1.47540324449412 0.92605408169393 1.84266536379261 -0.659787380424028 -0.104281870478484 5.73780768220343 4 4 4 3 3 3
"20" 3.48493768135086 1.58098194748163 2.87930889986455 5.86435996228829 9.09209604375064 3.89927906449884 9.32791867293417 2.17668375233188 8.27461724402383 0.466077227611095 7.10427584126592 8.48908402491361 8.92650208203122 3.07264449773356 3.31431075464934 4.98830907745287 1.93139167269692 8.91812029760331 2.60253386106342 6.90625119255856 6.02353868801215 -3.52858499697577 -2.37846401020104 1.3416225211328 4.32478121556449 2.40701104561986 3.32139712372558 0.736923828751672 -0.803513065528664 0.979528719847281 -0.760198218126133 1.39667575400783 -1.07361301831021 -0.23017116587525 2.29676088617317 -0.939078450350732 -2.77665142013629 1.00520467720982 1.14115528053587 1.80255909712373 1.58871179790183 5.31849516271998 1.95663747190982 0.487783894563778 -1.17063735680456 5 3 1 1 2 3
"21" 7.03151251422241 3.27514607226476 0.834896806627512 1.28231783164665 9.23131559509784 0.315545892808586 4.58719423273578 5.83529156632721 1.07183230342343 8.15301983151585 9.39057475188747 7.49190834350884 6.00900331279263 6.34904233040288 8.50585352629423 5.38861870300025 8.6436457443051 6.26971398247406 8.84127960773185 7.89669031044468 -2.99651446138958 -1.39109730167552 4.53384639224194 1.42331695361764 1.45419338148985 1.89587665667338 0.726566114418985 0.492804001143571 1.67355215478582 0.787731478718326 -3.16532323945732 -0.0860888105627335 0.306887884547579 1.91932073384205 -0.828795726586597 -1.52785404140141 -1.48958523414745 3.29848974209071 -0.586059464677617 -1.05783427213324 0.969769783753153 0.238932734388505 3.79172901938813 -0.960485167796714 -4.51537119651829 0 2 4 3 1 2
"22" 2.08025659667328 7.30773356510326 9.1892576101236 8.9870637934655 2.59133461629972 1.42884209752083 0.174957907292992 8.34557175636292 4.32014790829271 2.84051726805046 7.19969083089381 5.02559981541708 4.15640669642016 7.08790096454322 5.23983184946701 3.79440878052264 3.94595208344981 2.67478630179539 6.19011611910537 8.31809046212584 -1.20024925979927 3.9414724019626 0.277437687423085 1.65314688179747 1.03644546128176 1.93114300145704 0.0142641369089406 1.53399627662864 -0.281924545313008 0.0924522012353146 0.235805510388715 2.03588563409283 -0.827166242484524 -0.816334748886862 0.523930208434258 -1.30407568579647 -1.43090900771183 1.13680509916366 0.294064137337379 2.92511354050231 0.864771896289893 1.10378914140806 -1.06379372799255 0.978155779779979 3.61924577475998 6 2 2 2 4 1
"23" 5.33772430149838 3.70717004407197 8.2762772985734 4.62688572239131 8.96339705679566 9.77720476919785 0.727666926104575 6.48333945311606 8.268206063658 6.49150406708941 6.61031635245308 4.59989418275654 2.81252433313057 2.0713882567361 5.6203935504891 2.25830819224939 2.28485960746184 2.37034199060872 5.70952872512862 1.74307120963931 -2.67801261555702 -1.03062506441279 -2.12181108572755 1.02024537092568 -4.61351073649424 0.214599862256286 2.43144605322881 0.889643268537018 -2.3127583399763 0.696970327827506 1.38626257043587 -0.141186520009915 -0.358363936574413 0.928301108204542 0.847554086091725 -1.17688720384658 -0.330062815400999 -1.56037379577293 -0.185249219909338 -2.8359057259726 0.075105258408719 -4.18302343292144 -5.49745111939649 0.11917197570054 0.902024403812055 2 1 2 5 1 2
"24" 1.34121569339186 0.218166634440422 0.149904985446483 3.21434175828472 6.56052622944117 9.89680132828653 9.16858796495944 0.492134389933199 1.94089817814529 5.51730517763644 7.60026630945504 1.78063479717821 1.39315103646368 4.82671070611104 7.5839364528656 3.42093071434647 4.84147319803014 9.07011863775551 4.44874027743936 3.46406294498593 -2.6582687229286 3.69886376471239 0.113638641380999 5.6537284485958 1.17442459958304 0.843305528019207 1.13087387421892 0.836022621161911 3.52232500800023 1.84058414426256 3.97679831623021 6.39055350752938 3.85597086384029 0.275482847329932 1.18788912421145 0.231223488546848 -0.817761862593069 -0.010639168954057 -1.64600983634007 1.76433898259452 -0.0696770870925747 2.39295348142043 -2.2394624757761 1.11869773383539 5.51232797014691 6 6 2 2 1 3
"25" 1.73378295730799 5.66494310973212 5.71003284305334 3.6036739568226 7.41668571718037 8.3836765983142 1.97726831538603 0.0912234699353576 4.84210884664208 3.63439270993695 8.03477893117815 8.96217064699158 8.0706346174702 7.74666428100318 6.82534819003195 5.21604274166748 2.38581505604088 6.23003831598908 8.87871450744569 8.17939684260637 0.0142576941022484 -1.46553460906269 0.302420213544719 2.18970649420086 4.94147030267541 1.10973613676876 1.03542035547942 0.132583352528552 2.81185513776957 -0.0165477857625443 -1.71435812734727 -0.703260014921503 -3.74498591770665 -1.44181202185218 2.5357872231687 -0.557702530606995 0.541488620030818 1.05499639867806 0.443440154720388 0.625675621488492 -0.490952471192153 -3.48748273610625 4.15082820749749 0.15070824875579 -0.153770592280419 4 4 5 5 3 3
"26" 0.21973489318043 8.2823640294373 4.28026626817882 8.1235343310982 2.64594462001696 3.32989021902904 0.443118719849735 9.54524667002261 5.52053579362109 6.17475752951577 7.15356834232807 8.05601838743314 6.96353329811245 5.92569457832724 2.07184980623424 4.34713877504691 1.72175352927297 8.40544068953022 2.34381762333214 3.67961163399741 2.71796156352089 -1.73834361182454 -3.28625749633387 -0.19136250131211 1.51024969798743 0.847935309929149 2.80406351047104 0.917415922655189 -0.799156670616462 0.72342139151414 0.356750759590922 -0.0913896009290857 1.44614861903689 1.04080531621027 -1.18458946932588 -1.88635049258065 0.921066819980718 -1.49378526068741 1.0704437820601 0.647967503126173 0.711204935412615 1.37750327261575 0.454473623173505 -0.564377366258633 0.512660145309219 4 6 2 2 4 3
"27" 0.643625222146511 2.88128431886435 4.5627282303758 5.02636797726154 1.39523393008858 9.08092530211434 9.17733810143545 0.849894883576781 7.71798707311973 9.696612264961 6.29472380736843 1.2433449132368 8.90093656955287 1.49031990207732 6.07514737639576 0.0501746451482177 4.67928909696639 2.07765185274184 0.0762841431424022 9.20226951362565 3.55736306838091 -3.41252536867431 1.68215244431699 0.180290948044483 2.49803014185977 2.10045202067632 3.90639357134514 0.904859022092803 -0.592959973487442 0.0133419012904183 -3.86136997595373 0.285320161811882 1.05171409443006 -1.32016237693564 -1.1234266865402 1.79826608925853 1.34376394583326 0.15489294672063 1.0253730542272 -0.797164176041326 1.88881311611302 2.3254477068116 -1.4409300297808 0.661682258555643 -2.07051319884224 3 1 3 5 1 2
"28" 3.92917686142027 3.24878196464851 7.28956318460405 3.50329059874639 9.03818550053984 4.45296468213201 7.59705136530101 1.70255670323968 5.95870037563145 5.74681954458356 4.54945012461394 5.00296736368909 8.94093156093732 3.9547851937823 0.45225293841213 2.89273599162698 9.85682876314968 2.27010749746114 7.59918056661263 2.71931663854048 6.12495680090142 2.88770101362217 1.03442941270119 2.66816472604476 -1.42436569471022 1.31906999337451 2.00242892315874 1.12697169850316 2.42917136360862 0.9919692175258 -1.5426620421015 -0.884187369059352 -0.138444268074724 0.548683800416086 3.3617617925659 0.292922881855484 1.34222310566932 0.56978321801697 0.760807923949137 2.9359424226133 1.08678622490157 0.406400353765858 -1.64393877174068 0.641021664722888 4.33144114935493 6 4 2 6 5 3
"29" 1.03522512596101 4.56761563196778 9.08543161582202 5.16249371226877 9.73022513324395 6.59219720866531 6.48472761502489 5.63291116384789 0.143677345477045 9.67508865054697 3.80211741896346 1.31577111082152 0.100484471768141 2.98414943274111 8.38394851656631 2.64235635055229 7.99779048422351 2.07344746449962 6.05556477094069 2.08226027432829 1.51060535381314 0.094369547319285 -1.63293533529809 1.14535982200395 3.46279867667873 1.40981817601545 1.72683896114474 1.89105244775726 -0.47075538510749 0.75468218139157 0.923579671521463 0.521424924805065 2.41093766417346 -1.89291472825874 -1.13448467006739 3.27812842401054 -0.854659014813828 0.772362000347854 1.03213412176158 1.1729466690964 -0.509214870369925 0.142078321616506 -1.47633325036562 0.225289080302332 2.67395312921411 3 4 4 2 5 3
"30" 1.60753005882725 8.05138405645266 3.99840040830895 9.83259494882077 0.998631117399782 5.5210048542358 0.82944744033739 2.61439468711615 3.70536482427269 3.74171540141106 0.80116777215153 6.16436114069074 9.37878073193133 0.873837014660239 6.31209226325154 4.51814549043775 7.69087291089818 8.17920861765742 7.722843864467 3.97903854493052 0.538585762054889 -0.661513677073819 7.40721691233354 -0.233388042297637 6.0241152224814 2.850119230838 -3.77626711083884 0.370252973661327 2.40838798152199 0.0105781849227556 11.0724921990011 1.10519974371326 -0.598511677348075 -0.996777749584332 3.7008848900801 3.00330695619494 -0.124349595307463 -1.86288042715061 -3.75546003291865 0.198880985069913 -2.24655228388978 -0.949651499505286 5.71297966998677 0.530044832228146 1.3368981868494 6 3 4 9 3 3
"31" 3.08961374685168 1.6766782104969 3.47076252568513 2.23551337141544 7.16760853305459 6.02647272171453 4.39912800677121 4.3910401314497 6.97858809726313 0.0982054858468473 4.56616781651974 5.33842348726466 0.463441517204046 6.02939120493829 6.61649470217526 2.0987717108801 2.53114457475021 5.85138311842456 5.66676257643849 3.88409495353699 1.11876332240437 -5.019960561843 0.634230902140526 0.941416389830963 1.51464422587657 1.0263316279082 0.584536949269588 -0.0255286000936354 2.30054330264613 -0.315141580171017 2.92055078904359 -4.07957524615985 -0.849277377091415 -0.433026602380659 -2.90049490336727 2.32463981295934 -0.974323928371172 -0.324216662847216 -0.706573762591443 -1.48001175319336 0.346052203580925 -1.70732871675382 -2.20716159393285 0.467456077074538 3.6780105184061 3 8 6 2 6 3
"32" 7.20991206821054 0.852672450710088 0.25556898675859 5.35451110685244 2.24259115755558 0.143512557260692 6.29052001284435 8.77264812355861 9.50328496983275 5.77668092213571 8.31911293789744 9.70050459727645 5.00377270625904 3.69278094731271 7.28039739187807 0.356546049006283 5.81953617511317 4.42050490062684 8.81682344013825 6.34148226352409 0.143371471125619 5.4640918810092 0.102248403273731 2.63671958784537 2.33789333201861 1.56533521000357 1.31430951992029 0.962787916218151 0.629950919471946 2.56350756477118 -0.72796319264016 0.351708779751179 1.96039237532997 1.19096562259508 2.05210253654323 0.853663420567518 1.63754212326371 -0.0901116259256237 -1.01589165517754 0.129976889031006 0.571486176405676 2.18062926365069 1.84310910049241 0.0937452950989785 1.45000699710235 0 3 7 5 5 3
"33" 8.92915972974151 9.05544583220035 9.11378403194249 7.08268845453858 4.36786538688466 0.789725752547383 6.35642221197486 4.45821141824126 4.81097536860034 7.63476927531883 0.22577776806429 7.3106521833688 2.49999411869794 0.307565121911466 5.81704710610211 5.66663291072473 3.74194449512288 8.85014050640166 8.92826502909884 2.06538839731365 3.84976372074829 -4.03170799799458 0.482527314478595 4.63721917599602 3.24732808682615 0.206677179387891 1.08027540370073 0.137132888961787 -0.189846185015242 1.12733827288812 4.65896593489873 0.79453608546749 3.0222136411572 0.486257983677487 -2.89355895360764 5.11738381880166 2.1397053633669 1.3750262209735 -0.0143731230197321 0.874801135277578 -2.15641477881747 4.02545384560763 -1.68370373474121 -0.190332379179764 -3.08306807662765 2 4 6 6 5 1
"34" 9.69226527493447 7.51207982189953 8.14379806397483 4.03672968968749 8.21869859704748 4.29615697823465 1.20064014801756 2.51552668632939 2.30749915819615 8.661645851098 9.27485461113974 9.35488109244034 6.71748656081036 0.957144820131361 3.24715371709317 0.37091497797519 9.54767346847802 1.39696460915729 8.34550503175706 4.19703713618219 -4.80816657535128 1.39133649682818 -1.33465895013667 1.17483307725209 -0.822182447850657 -0.0206439785549546 0.614241807187353 1.64002260124065 1.29596768836954 0.821077871864389 2.4956257835306 -0.650442790780369 3.45224053795496 2.52426944764542 -2.72420679003366 0.546515227471468 0.00372228518871143 -0.0148756047798374 1.31379313819668 0.317952584855657 -0.881592904637676 6.23450539936033 2.97298619083685 1.36030699138681 3.980694013941 2 2 2 6 5 2
"35" 0.710574928671122 0.022001676261425 7.47993896715343 8.62802112242207 6.31310927448794 3.94007843220606 9.62863140273839 2.70480964332819 7.79599750414491 1.09782457118854 6.82773225242272 8.41457729227841 4.80746076442301 0.589837895240635 4.14527799002826 0.697592417709529 4.21645753318444 0.577538644429296 0.0862275483086705 1.6763350693509 0.771915324834274 4.45112494608035 0.547484670206336 0.199900221947425 1.05498084439145 -0.604061448342634 3.09534081127464 2.29919301863852 -2.66026636159796 0.866298477010098 -0.550363718066176 1.53979680610652 4.0829968460262 -0.532074254515556 0.215151717526971 1.40177966625055 -0.597807099036477 1.29705991979178 2.17818119617976 -5.1965209417587 -0.548534086361473 1.73840279823734 1.89357405897731 0.414558958648536 -2.15308052867531 7 6 3 4 3 1
